relative_path,num_steps,safety_trigger_count,safety_trigger_ratio,bound_violation_count,norm_violation_count,jump_violation_count,workspace_violation_count,abnormal_sequence_count,rejected_action_count,raw_motion_norm_mean,raw_motion_norm_max,safe_motion_norm_mean,safe_motion_norm_max,raw_action_jump_mean,raw_action_jump_max,safe_action_jump_mean,safe_action_jump_max
task2_ep27/actions.npy,89,53,0.5955056179775281,53,0,0,0,18,0,0.6616165041923523,1.0434246063232422,0.6616165041923523,1.0434246063232422,0.09043946117162704,0.2744784355163574,0.09043946117162704,0.2744784355163574
task2_ep28/actions.npy,99,61,0.6161616161616161,61,0,0,0,17,0,0.6603183150291443,0.9735063910484314,0.6603183150291443,0.9735063910484314,0.08218133449554443,0.2142772376537323,0.08218133449554443,0.2142772376537323
task2_ep29/actions.npy,97,41,0.422680412371134,41,0,0,0,7,0,0.6822211146354675,1.0373808145523071,0.6822211146354675,1.0373808145523071,0.09508771449327469,0.3557223379611969,0.09508771449327469,0.3557223379611969
task2_ep3/actions.npy,96,62,0.6458333333333334,62,0,1,0,22,0,0.6922478675842285,1.072827696800232,0.6923877596855164,1.072827696800232,0.10355423390865326,0.516775369644165,0.10337765514850616,0.5
task2_ep30/actions.npy,101,56,0.5544554455445545,56,0,0,0,17,0,0.7270185947418213,1.1620553731918335,0.7270185947418213,1.1620553731918335,0.09267885237932205,0.27797964215278625,0.09267885237932205,0.27797964215278625
task2_ep31/actions.npy,96,53,0.5520833333333334,53,0,0,0,10,0,0.6495426893234253,1.0773513317108154,0.6495426893234253,1.0773513317108154,0.10166133940219879,0.4380173087120056,0.10166133940219879,0.4380173087120056
task2_ep32/actions.npy,86,32,0.37209302325581395,32,0,0,0,4,0,0.7292109131813049,1.0545575618743896,0.7292109131813049,1.0545575618743896,0.08695995807647705,0.2777760922908783,0.08695995807647705,0.2777760922908783
task2_ep33/actions.npy,108,78,0.7222222222222222,78,0,0,0,33,0,0.6504868865013123,0.9864183664321899,0.6504868865013123,0.9864183664321899,0.07228390872478485,0.33287540078163147,0.07228390872478485,0.33287540078163147
task2_ep34/actions.npy,93,50,0.5376344086021505,50,0,0,0,10,0,0.6589617133140564,1.1438311338424683,0.6589617133140564,1.1438311338424683,0.0848877876996994,0.2684495449066162,0.0848877876996994,0.2684495449066162
task2_ep35/actions.npy,95,61,0.6421052631578947,61,0,0,0,17,0,0.7029788494110107,1.1149085760116577,0.7029788494110107,1.1149085760116577,0.08633043617010117,0.24961122870445251,0.08633043617010117,0.24961122870445251
task2_ep36/actions.npy,94,61,0.648936170212766,61,0,0,0,31,0,0.6899470090866089,1.1007492542266846,0.6899470090866089,1.1007492542266846,0.08312227576971054,0.2145054042339325,0.08312227576971054,0.2145054042339325
task2_ep37/actions.npy,97,50,0.5154639175257731,50,0,0,0,12,0,0.7491674423217773,1.142598271369934,0.7491674423217773,1.142598271369934,0.08751896768808365,0.2583908438682556,0.08751896768808365,0.2583908438682556
task2_ep38/actions.npy,106,61,0.5754716981132075,61,0,0,0,25,0,0.7295233607292175,1.1971931457519531,0.7295233607292175,1.1971931457519531,0.07767695188522339,0.2459915727376938,0.07767695188522339,0.2459915727376938
task2_ep39/actions.npy,97,55,0.5670103092783505,55,0,0,0,14,0,0.7255735397338867,1.0933330059051514,0.7255735397338867,1.0933330059051514,0.09073668718338013,0.22526150941848755,0.09073668718338013,0.22526150941848755
task2_ep4/actions.npy,102,49,0.4803921568627451,49,0,0,0,18,0,0.7308018803596497,1.1585071086883545,0.7308018803596497,1.1585071086883545,0.09722409397363663,0.3986620306968689,0.09722409397363663,0.3986620306968689
task2_ep40/actions.npy,104,76,0.7307692307692307,76,0,0,0,35,0,0.6310111284255981,1.0596622228622437,0.6310111284255981,1.0596622228622437,0.08982135355472565,0.4303540885448456,0.08982135355472565,0.4303540885448456
task2_ep41/actions.npy,89,63,0.7078651685393258,63,0,0,0,30,0,0.6564993262290955,0.9889839291572571,0.6564993262290955,0.9889839291572571,0.08740955591201782,0.30506837368011475,0.08740955591201782,0.30506837368011475
task2_ep42/actions.npy,107,49,0.45794392523364486,49,0,0,0,13,0,0.6139755845069885,1.0460314750671387,0.6139755845069885,1.0460314750671387,0.08362127095460892,0.2199060320854187,0.08362127095460892,0.2199060320854187
task2_ep43/actions.npy,103,47,0.4563106796116505,47,0,0,0,6,0,0.6659319400787354,1.079803228378296,0.6659319400787354,1.079803228378296,0.08250834792852402,0.23070719838142395,0.08250834792852402,0.23070719838142395
task2_ep44/actions.npy,105,74,0.7047619047619048,74,0,0,0,29,0,0.6514168977737427,1.0875675678253174,0.6514168977737427,1.0875675678253174,0.0788867399096489,0.27574196457862854,0.0788867399096489,0.27574196457862854
task2_ep45/actions.npy,104,70,0.6730769230769231,70,0,0,0,22,0,0.674251914024353,1.099166989326477,0.674251914024353,1.099166989326477,0.08375363796949387,0.3023633360862732,0.08375363796949387,0.3023633360862732
task2_ep46/actions.npy,104,67,0.6442307692307693,67,0,0,0,38,0,0.6367984414100647,0.8938117623329163,0.6367984414100647,0.8938117623329163,0.07459063082933426,0.30017566680908203,0.07459063082933426,0.30017566680908203
task2_ep47/actions.npy,95,54,0.5684210526315789,54,0,0,0,21,0,0.6499078273773193,1.1688283681869507,0.6499078273773193,1.1688283681869507,0.08002491295337677,0.26728197932243347,0.08002491295337677,0.26728197932243347
task2_ep48/actions.npy,94,38,0.40425531914893614,38,0,0,0,7,0,0.6770174503326416,1.1574434041976929,0.6770174503326416,1.1574434041976929,0.08548727631568909,0.341256320476532,0.08548727631568909,0.341256320476532
task2_ep49/actions.npy,97,69,0.711340206185567,69,0,0,0,35,0,0.6838920712471008,1.0473833084106445,0.6838920712471008,1.0473833084106445,0.08578982204198837,0.3057112395763397,0.08578982204198837,0.3057112395763397
task2_ep5/actions.npy,98,71,0.7244897959183674,71,0,0,0,39,0,0.7283587455749512,1.0144312381744385,0.7283587455749512,1.0144312381744385,0.08108782023191452,0.25493770837783813,0.08108782023191452,0.25493770837783813
task2_ep6/actions.npy,103,51,0.49514563106796117,51,0,0,0,11,0,0.6025211215019226,1.004363775253296,0.6025211215019226,1.004363775253296,0.07825412601232529,0.24017854034900665,0.07825412601232529,0.24017854034900665
task2_ep7/actions.npy,108,66,0.6111111111111112,66,0,0,0,25,0,0.7242668271064758,1.1979174613952637,0.7242668271064758,1.1979174613952637,0.08769059181213379,0.4784875512123108,0.08769059181213379,0.4784875512123108
task2_ep8/actions.npy,96,41,0.4270833333333333,41,0,0,0,7,0,0.7645845413208008,1.1025304794311523,0.7645845413208008,1.1025304794311523,0.09240187704563141,0.24507731199264526,0.09240187704563141,0.24507731199264526
task2_ep9/actions.npy,97,57,0.5876288659793815,57,0,0,0,23,0,0.700059711933136,1.1084492206573486,0.700059711933136,1.1084492206573486,0.09732858091592789,0.4033137559890747,0.09732858091592789,0.4033137559890747
task3_ep0/actions.npy,88,45,0.5113636363636364,45,0,0,0,10,0,0.8447352051734924,1.1702369451522827,0.8447352051734924,1.1702369451522827,0.11099810153245926,0.3478393256664276,0.11099810153245926,0.3478393256664276
task3_ep1/actions.npy,85,44,0.5176470588235295,44,0,0,0,6,0,0.840624988079071,1.1404575109481812,0.840624988079071,1.1404575109481812,0.11388007551431656,0.37091127038002014,0.11388007551431656,0.37091127038002014
task3_ep10/actions.npy,83,43,0.5180722891566265,43,0,0,0,9,0,0.9104489088058472,1.2323592901229858,0.9104489088058472,1.2323592901229858,0.12980446219444275,0.3944189250469208,0.12980446219444275,0.3944189250469208
task3_ep11/actions.npy,77,42,0.5454545454545454,42,0,0,0,14,0,0.8816213011741638,1.147657871246338,0.8816213011741638,1.147657871246338,0.1256057471036911,0.303794801235199,0.1256057471036911,0.303794801235199
task3_ep12/actions.npy,81,48,0.5925925925925926,48,0,0,0,15,0,0.8530083894729614,1.1320199966430664,0.8530083894729614,1.1320199966430664,0.12213867902755737,0.30073127150535583,0.12213867902755737,0.30073127150535583
task3_ep13/actions.npy,82,51,0.6219512195121951,51,0,0,0,17,0,0.9039812684059143,1.2810404300689697,0.9039812684059143,1.2810404300689697,0.12464253604412079,0.36298301815986633,0.12464253604412079,0.36298301815986633
task3_ep14/actions.npy,86,40,0.46511627906976744,40,0,0,0,9,0,0.8252090811729431,1.127516508102417,0.8252090811729431,1.127516508102417,0.11758112907409668,0.31128010153770447,0.11758112907409668,0.31128010153770447
task3_ep15/actions.npy,83,44,0.5301204819277109,44,0,0,0,11,0,0.8408442139625549,1.13770592212677,0.8408442139625549,1.13770592212677,0.12101366370916367,0.325212687253952,0.12101366370916367,0.325212687253952
task3_ep16/actions.npy,80,54,0.675,54,0,0,0,21,0,0.8945503234863281,1.1790739297866821,0.8945503234863281,1.1790739297866821,0.11965512484312057,0.35607555508613586,0.11965512484312057,0.35607555508613586
task3_ep17/actions.npy,84,51,0.6071428571428571,51,0,0,0,14,0,0.8719993829727173,1.148833155632019,0.8719993829727173,1.148833155632019,0.11566075682640076,0.33718520402908325,0.11566075682640076,0.33718520402908325
task3_ep18/actions.npy,81,45,0.5555555555555556,45,0,0,0,7,0,0.8656890988349915,1.1092113256454468,0.8656890988349915,1.1092113256454468,0.11899249255657196,0.29434433579444885,0.11899249255657196,0.29434433579444885
task3_ep19/actions.npy,83,50,0.6024096385542169,50,0,0,0,17,0,0.859351396560669,1.2175759077072144,0.859351396560669,1.2175759077072144,0.12017442286014557,0.2855796217918396,0.12017442286014557,0.2855796217918396
task3_ep2/actions.npy,80,51,0.6375,51,0,0,0,20,0,0.8710498809814453,1.1555237770080566,0.8710498809814453,1.1555237770080566,0.12261322885751724,0.33085396885871887,0.12261322885751724,0.33085396885871887
task3_ep20/actions.npy,86,47,0.5465116279069767,47,0,0,0,10,0,0.9005271792411804,1.2229719161987305,0.9005271792411804,1.2229719161987305,0.11888211965560913,0.3804440200328827,0.11888211965560913,0.3804440200328827
task3_ep21/actions.npy,81,43,0.5308641975308642,43,0,0,0,13,0,0.8183336853981018,1.1140351295471191,0.8183336853981018,1.1140351295471191,0.10815688222646713,0.28557899594306946,0.10815688222646713,0.28557899594306946
task3_ep22/actions.npy,91,38,0.4175824175824176,38,0,0,0,6,0,0.7968754768371582,1.1435645818710327,0.7968754768371582,1.1435645818710327,0.11645528674125671,0.3484461009502411,0.11645528674125671,0.3484461009502411
task3_ep23/actions.npy,82,40,0.4878048780487805,40,0,0,0,6,0,0.8366320729255676,1.1489149332046509,0.8366320729255676,1.1489149332046509,0.11308223754167557,0.3194181025028229,0.11308223754167557,0.3194181025028229
task3_ep24/actions.npy,82,50,0.6097560975609756,50,0,0,0,20,0,0.8489857912063599,1.123462200164795,0.8489857912063599,1.123462200164795,0.11427036672830582,0.32241907715797424,0.11427036672830582,0.32241907715797424
task3_ep25/actions.npy,84,42,0.5,42,0,0,0,9,0,0.8492965698242188,1.1593703031539917,0.8492965698242188,1.1593703031539917,0.11450226604938507,0.35742437839508057,0.11450226604938507,0.35742437839508057
task3_ep26/actions.npy,79,42,0.5316455696202531,42,0,0,0,12,0,0.8389343023300171,1.1972790956497192,0.8389343023300171,1.1972790956497192,0.1149686947464943,0.448529988527298,0.1149686947464943,0.448529988527298
task3_ep27/actions.npy,80,41,0.5125,41,0,0,0,15,0,0.8329776525497437,1.1503852605819702,0.8329776525497437,1.1503852605819702,0.11506666243076324,0.4291047155857086,0.11506666243076324,0.4291047155857086
task3_ep28/actions.npy,79,47,0.5949367088607594,47,0,0,0,16,0,0.8448418974876404,1.0919049978256226,0.8448418974876404,1.0919049978256226,0.11354126036167145,0.3020767271518707,0.11354126036167145,0.3020767271518707
task3_ep29/actions.npy,101,62,0.6138613861386139,62,0,0,0,12,0,0.7841842770576477,1.1301305294036865,0.7841842770576477,1.1301305294036865,0.1117938905954361,0.37274348735809326,0.1117938905954361,0.37274348735809326
task3_ep3/actions.npy,85,59,0.6941176470588235,59,0,0,0,31,0,0.8953714966773987,1.2171884775161743,0.8953714966773987,1.2171884775161743,0.12148676812648773,0.2572217285633087,0.12148676812648773,0.2572217285633087
task3_ep30/actions.npy,84,56,0.6666666666666666,56,0,0,0,25,0,0.9152346253395081,1.218361258506775,0.9152346253395081,1.218361258506775,0.1232779398560524,0.33361974358558655,0.1232779398560524,0.33361974358558655
task3_ep31/actions.npy,83,55,0.6626506024096386,55,0,0,0,19,0,0.8267012238502502,1.14439857006073,0.8267012238502502,1.14439857006073,0.1254700869321823,0.2972966432571411,0.1254700869321823,0.2972966432571411
task3_ep32/actions.npy,146,105,0.7191780821917808,105,0,3,0,44,0,0.6217162609100342,1.1494277715682983,0.6219189763069153,1.1494277715682983,0.10636668652296066,0.8309361934661865,0.10243687778711319,0.5
task3_ep33/actions.npy,83,49,0.5903614457831325,49,0,0,0,11,0,0.8627200126647949,1.1966755390167236,0.8627200126647949,1.1966755390167236,0.12166456878185272,0.3730570673942566,0.12166456878185272,0.3730570673942566
task3_ep34/actions.npy,83,45,0.5421686746987951,45,0,0,0,11,0,0.8377702832221985,1.1137949228286743,0.8377702832221985,1.1137949228286743,0.11549440026283264,0.2783823311328888,0.11549440026283264,0.2783823311328888
task3_ep35/actions.npy,82,48,0.5853658536585366,48,0,0,0,14,0,0.84361732006073,1.215364694595337,0.84361732006073,1.215364694595337,0.11954067647457123,0.39227917790412903,0.11954067647457123,0.39227917790412903
task3_ep36/actions.npy,78,35,0.44871794871794873,35,0,0,0,8,0,0.8279600739479065,1.0623021125793457,0.8279600739479065,1.0623021125793457,0.11151612550020218,0.3501970171928406,0.11151612550020218,0.3501970171928406
task3_ep37/actions.npy,81,39,0.48148148148148145,39,0,0,0,10,0,0.8432807326316833,1.1064012050628662,0.8432807326316833,1.1064012050628662,0.1121668592095375,0.31228071451187134,0.1121668592095375,0.31228071451187134
task3_ep38/actions.npy,81,48,0.5925925925925926,48,0,0,0,12,0,0.8480854630470276,1.1031906604766846,0.8480854630470276,1.1031906604766846,0.1155722364783287,0.31302136182785034,0.1155722364783287,0.31302136182785034
task3_ep39/actions.npy,84,44,0.5238095238095238,44,0,0,0,9,0,0.8789641261100769,1.1948564052581787,0.8789641261100769,1.1948564052581787,0.12336550652980804,0.29921871423721313,0.12336550652980804,0.29921871423721313
task3_ep4/actions.npy,85,48,0.5647058823529412,48,0,0,0,12,0,0.8632687926292419,1.1886515617370605,0.8632687926292419,1.1886515617370605,0.12105980515480042,0.4085623323917389,0.12105980515480042,0.4085623323917389
task3_ep40/actions.npy,84,52,0.6190476190476191,52,0,0,0,21,0,0.8798014521598816,1.2222310304641724,0.8798014521598816,1.2222310304641724,0.11944461613893509,0.2841029167175293,0.11944461613893509,0.2841029167175293
task3_ep41/actions.npy,90,45,0.5,45,0,1,0,7,0,0.7650195360183716,1.1511822938919067,0.7651461362838745,1.1511822938919067,0.12330739200115204,0.6267949938774109,0.12276463955640793,0.5
task3_ep42/actions.npy,84,58,0.6904761904761905,58,0,0,0,25,0,0.876329779624939,1.1448872089385986,0.876329779624939,1.1448872089385986,0.11297035217285156,0.2670079469680786,0.11297035217285156,0.2670079469680786
task3_ep43/actions.npy,78,66,0.8461538461538461,66,0,0,0,45,0,0.8588873147964478,1.1202303171157837,0.8588873147964478,1.1202303171157837,0.11496173590421677,0.41906794905662537,0.11496173590421677,0.41906794905662537
task3_ep44/actions.npy,81,41,0.5061728395061729,41,0,0,0,7,0,0.8436159491539001,1.1561238765716553,0.8436159491539001,1.1561238765716553,0.12168066203594208,0.39116403460502625,0.12168066203594208,0.39116403460502625
task3_ep45/actions.npy,87,63,0.7241379310344828,63,0,0,0,38,0,0.8139284253120422,1.1127140522003174,0.8139284253120422,1.1127140522003174,0.11717064678668976,0.3285830318927765,0.11717064678668976,0.3285830318927765
task3_ep46/actions.npy,84,51,0.6071428571428571,51,0,0,0,14,0,0.8876246213912964,1.1675262451171875,0.8876246213912964,1.1675262451171875,0.1208263635635376,0.4130135476589203,0.1208263635635376,0.4130135476589203
task3_ep47/actions.npy,84,47,0.5595238095238095,47,0,0,0,16,0,0.8316877484321594,1.1143845319747925,0.8316877484321594,1.1143845319747925,0.11270943284034729,0.29025590419769287,0.11270943284034729,0.29025590419769287
task3_ep48/actions.npy,84,54,0.6428571428571429,54,0,0,0,27,0,0.866547167301178,1.230023980140686,0.866547167301178,1.230023980140686,0.11481719464063644,0.2667815387248993,0.11481719464063644,0.2667815387248993
task3_ep49/actions.npy,84,35,0.4166666666666667,35,0,0,0,10,0,0.8720488548278809,1.2305078506469727,0.8720488548278809,1.2305078506469727,0.117831289768219,0.2805282771587372,0.117831289768219,0.2805282771587372
task3_ep5/actions.npy,81,51,0.6296296296296297,50,0,1,0,17,0,0.9080963134765625,1.2481836080551147,0.9080841541290283,1.2481836080551147,0.12161877006292343,0.5102674961090088,0.12161469459533691,0.5
task3_ep6/actions.npy,85,57,0.6705882352941176,57,0,0,0,23,0,0.8286224603652954,1.1525591611862183,0.8286224603652954,1.1525591611862183,0.11628954857587814,0.34686988592147827,0.11628954857587814,0.34686988592147827
task3_ep7/actions.npy,80,56,0.7,56,0,0,0,14,0,0.8452554941177368,1.1140445470809937,0.8452554941177368,1.1140445470809937,0.12457946687936783,0.31406304240226746,0.12457946687936783,0.31406304240226746
task3_ep8/actions.npy,83,48,0.5783132530120482,48,0,0,0,7,0,0.8405089974403381,1.1823225021362305,0.8405089974403381,1.1823225021362305,0.11954806745052338,0.36479291319847107,0.11954806745052338,0.36479291319847107
task4_ep0/actions.npy,123,73,0.5934959349593496,72,0,2,0,19,0,0.78607177734375,1.0704238414764404,0.78513503074646,1.0704238414764404,0.10730132460594177,0.5699597597122192,0.10642410814762115,0.5
task4_ep1/actions.npy,129,68,0.5271317829457365,67,0,1,0,17,0,0.8534145355224609,1.158922553062439,0.853437066078186,1.158922553062439,0.10231512784957886,0.511219322681427,0.10215391218662262,0.4999999701976776
task4_ep10/actions.npy,124,82,0.6612903225806451,82,0,1,0,25,0,0.8075398206710815,1.0615533590316772,0.8073379397392273,1.0615533590316772,0.09864593297243118,0.5764143466949463,0.0985838770866394,0.5
task4_ep11/actions.npy,131,81,0.6183206106870229,81,0,0,0,40,0,0.8339751958847046,1.1445796489715576,0.8339751958847046,1.1445796489715576,0.09739769995212555,0.3332039713859558,0.09739769995212555,0.3332039713859558
task4_ep12/actions.npy,127,91,0.7165354330708661,91,0,0,0,43,0,0.8441609144210815,1.1331539154052734,0.8441609144210815,1.1331539154052734,0.09422170370817184,0.3726104497909546,0.09422170370817184,0.3726104497909546
task4_ep13/actions.npy,127,81,0.6377952755905512,81,0,0,0,30,0,0.8066811561584473,1.181627869606018,0.8066811561584473,1.181627869606018,0.09393083304166794,0.3545737862586975,0.09393083304166794,0.3545737862586975
task4_ep14/actions.npy,116,79,0.6810344827586207,79,0,0,0,35,0,0.8509920835494995,1.17500901222229,0.8509920835494995,1.17500901222229,0.09751507639884949,0.3302595615386963,0.09751507639884949,0.3302595615386963
task4_ep15/actions.npy,121,78,0.6446280991735537,78,0,0,0,30,0,0.7784602046012878,1.1903746128082275,0.7784602046012878,1.1903746128082275,0.08950325101613998,0.3707219660282135,0.08950325101613998,0.3707219660282135
task4_ep16/actions.npy,116,59,0.5086206896551724,59,0,0,0,11,0,0.7676808834075928,1.0331768989562988,0.7676808834075928,1.0331768989562988,0.10394216328859329,0.31318172812461853,0.10394216328859329,0.31318172812461853
task4_ep17/actions.npy,127,64,0.5039370078740157,64,0,0,0,17,0,0.8170227408409119,1.0834221839904785,0.8170227408409119,1.0834221839904785,0.0971621721982956,0.31692180037498474,0.0971621721982956,0.31692180037498474
task4_ep18/actions.npy,122,76,0.6229508196721312,76,0,0,0,41,0,0.8173875212669373,1.190043330192566,0.8173875212669373,1.190043330192566,0.08382786810398102,0.4875962734222412,0.08382786810398102,0.4875962734222412
task4_ep19/actions.npy,116,79,0.6810344827586207,79,0,1,0,32,0,0.852334201335907,1.2015740871429443,0.8520799279212952,1.2015740871429443,0.09383083134889603,0.6991861462593079,0.09379320591688156,0.5
task4_ep2/actions.npy,118,76,0.6440677966101694,75,0,1,0,23,0,0.7612355351448059,1.0332767963409424,0.7607171535491943,1.0332767963409424,0.10604927688837051,0.8634847402572632,0.10478149354457855,0.5
task4_ep20/actions.npy,127,72,0.5669291338582677,72,0,0,0,16,0,0.8638563752174377,1.1445177793502808,0.8638563752174377,1.1445177793502808,0.09102509170770645,0.3760644793510437,0.09102509170770645,0.3760644793510437
task4_ep21/actions.npy,126,49,0.3888888888888889,49,0,0,0,9,0,0.783080518245697,1.078801155090332,0.783080518245697,1.078801155090332,0.09869208931922913,0.32252490520477295,0.09869208931922913,0.32252490520477295
task4_ep22/actions.npy,120,75,0.625,75,0,0,0,25,0,0.8529289364814758,1.14225435256958,0.8529289364814758,1.14225435256958,0.09722971171140671,0.4176104664802551,0.09722971171140671,0.4176104664802551
task4_ep24/actions.npy,125,92,0.736,92,0,1,0,29,0,0.782942533493042,1.109644889831543,0.783012330532074,1.109644889831543,0.09663185477256775,0.5177003741264343,0.09652603417634964,0.5
task4_ep26/actions.npy,128,78,0.609375,78,0,1,0,27,0,0.8039610385894775,1.154520034790039,0.8034457564353943,1.154520034790039,0.08724553138017654,0.5727686882019043,0.08719246834516525,0.5
task4_ep27/actions.npy,122,78,0.639344262295082,78,0,0,0,24,0,0.8239149451255798,1.1842598915100098,0.8239149451255798,1.1842598915100098,0.10468155145645142,0.36206990480422974,0.10468155145645142,0.36206990480422974
task4_ep28/actions.npy,125,67,0.536,67,0,0,0,13,0,0.8241645097732544,1.1678926944732666,0.8241645097732544,1.1678926944732666,0.0937042385339737,0.4360955059528351,0.0937042385339737,0.4360955059528351
task4_ep29/actions.npy,122,82,0.6721311475409836,82,0,0,0,31,0,0.8397839665412903,1.1122204065322876,0.8397839665412903,1.1122204065322876,0.0851556807756424,0.24833275377750397,0.0851556807756424,0.24833275377750397
task4_ep3/actions.npy,138,77,0.5579710144927537,76,0,1,0,19,0,0.837639331817627,1.191147804260254,0.8376117944717407,1.191147804260254,0.09004732966423035,0.51947021484375,0.09004587680101395,0.5
task4_ep30/actions.npy,135,87,0.6444444444444445,87,0,0,0,46,0,0.7869055867195129,1.0779963731765747,0.7869055867195129,1.0779963731765747,0.09939609467983246,0.3323422074317932,0.09939609467983246,0.3323422074317932
task4_ep32/actions.npy,125,86,0.688,86,0,0,0,33,0,0.7812639474868774,1.1760528087615967,0.7812639474868774,1.1760528087615967,0.09465885162353516,0.3438297212123871,0.09465885162353516,0.3438297212123871
task4_ep33/actions.npy,123,67,0.5447154471544715,67,0,0,0,15,0,0.8005567193031311,1.0926471948623657,0.8005567193031311,1.0926471948623657,0.0885089784860611,0.2392244040966034,0.0885089784860611,0.2392244040966034
task4_ep35/actions.npy,130,100,0.7692307692307693,100,0,0,0,59,0,0.8002526164054871,1.1954489946365356,0.8002526164054871,1.1954489946365356,0.09368912130594254,0.3020727336406708,0.09368912130594254,0.3020727336406708
task4_ep36/actions.npy,122,58,0.47540983606557374,58,0,0,0,16,0,0.8188725113868713,1.1525249481201172,0.8188725113868713,1.1525249481201172,0.09288370609283447,0.3477943241596222,0.09288370609283447,0.3477943241596222
task4_ep37/actions.npy,130,76,0.5846153846153846,76,0,0,0,24,0,0.8232167363166809,1.1277430057525635,0.8232167363166809,1.1277430057525635,0.09484127163887024,0.3055930435657501,0.09484127163887024,0.3055930435657501
task4_ep38/actions.npy,116,82,0.7068965517241379,82,0,0,0,29,0,0.8334169983863831,1.0996888875961304,0.8334169983863831,1.0996888875961304,0.09995350986719131,0.3564375638961792,0.09995350986719131,0.3564375638961792
task4_ep39/actions.npy,130,95,0.7307692307692307,95,0,0,0,53,0,0.7992207407951355,1.1792628765106201,0.7992207407951355,1.1792628765106201,0.0929541140794754,0.3418099284172058,0.0929541140794754,0.3418099284172058
task4_ep4/actions.npy,134,95,0.7089552238805971,95,0,0,0,36,0,0.7955380082130432,1.0436803102493286,0.7955380082130432,1.0436803102493286,0.0918758362531662,0.33471453189849854,0.0918758362531662,0.33471453189849854
task4_ep40/actions.npy,125,83,0.664,83,0,0,0,41,0,0.7634084224700928,1.0762463808059692,0.7634084224700928,1.0762463808059692,0.08607785403728485,0.3799699544906616,0.08607785403728485,0.3799699544906616
task4_ep41/actions.npy,136,93,0.6838235294117647,93,0,0,0,24,0,0.8146405816078186,1.1001238822937012,0.8146405816078186,1.1001238822937012,0.08999751508235931,0.2830042541027069,0.08999751508235931,0.2830042541027069
task4_ep42/actions.npy,123,69,0.5609756097560976,69,0,0,0,30,0,0.8066191077232361,1.1879159212112427,0.8066191077232361,1.1879159212112427,0.09903386235237122,0.4185004234313965,0.09903386235237122,0.4185004234313965
task4_ep43/actions.npy,115,64,0.5565217391304348,64,0,0,0,6,0,0.8214570879936218,1.139933466911316,0.8214570879936218,1.139933466911316,0.10417286306619644,0.3580544590950012,0.10417286306619644,0.3580544590950012
task4_ep44/actions.npy,124,62,0.5,62,0,1,0,14,0,0.8584868907928467,1.130495548248291,0.8583405017852783,1.130495548248291,0.09646619856357574,0.5596906542778015,0.09645392000675201,0.5
task4_ep45/actions.npy,120,91,0.7583333333333333,91,0,1,0,47,0,0.8247948884963989,1.200504183769226,0.8253479599952698,1.200504183769226,0.10341876745223999,0.5981400012969971,0.10340213030576706,0.5
task4_ep47/actions.npy,134,82,0.6119402985074627,82,0,1,0,26,0,0.8137333393096924,1.0823025703430176,0.8130694031715393,1.0823025703430176,0.09142081439495087,0.6131330728530884,0.09136466681957245,0.5
task4_ep48/actions.npy,119,82,0.6890756302521008,82,0,0,0,31,0,0.784520149230957,1.0929309129714966,0.7843628525733948,1.0929309129714966,0.09876154363155365,0.32743537425994873,0.09866845607757568,0.32743537425994873
task4_ep49/actions.npy,115,74,0.6434782608695652,74,0,0,0,38,0,0.8534820675849915,1.1874440908432007,0.8534820675849915,1.1874440908432007,0.09838171303272247,0.3592163324356079,0.09838171303272247,0.3592163324356079
task4_ep5/actions.npy,124,73,0.5887096774193549,73,0,1,0,21,0,0.7847548127174377,1.1294010877609253,0.7847690582275391,1.1294010877609253,0.09208934754133224,0.5175278782844543,0.0920635387301445,0.5
task4_ep6/actions.npy,140,73,0.5214285714285715,73,0,0,0,20,0,0.7463737726211548,0.9981948137283325,0.7463737726211548,0.9981948137283325,0.08790292590856552,0.3793523907661438,0.08790292590856552,0.3793523907661438
task4_ep7/actions.npy,126,66,0.5238095238095238,66,0,0,0,17,0,0.8005895614624023,1.1469873189926147,0.8005895614624023,1.1469873189926147,0.09849720448255539,0.45855575799942017,0.09849720448255539,0.45855575799942017
task4_ep8/actions.npy,127,78,0.6141732283464567,77,0,1,0,33,0,0.800493597984314,1.1084566116333008,0.8004924654960632,1.1084566116333008,0.09135603159666061,0.5005552768707275,0.09135518968105316,0.5
task4_ep9/actions.npy,126,81,0.6428571428571429,81,0,1,0,24,0,0.8033312559127808,1.1441444158554077,0.8033340573310852,1.1441444158554077,0.09602279961109161,0.5234319567680359,0.09577672183513641,0.5
task5_ep0/actions.npy,96,49,0.5104166666666666,49,0,0,0,19,0,0.7514357566833496,1.1254757642745972,0.7514357566833496,1.1254757642745972,0.1054423376917839,0.31684744358062744,0.1054423376917839,0.31684744358062744
task5_ep1/actions.npy,95,50,0.5263157894736842,50,0,0,0,14,0,0.8177660703659058,1.123908519744873,0.8177660703659058,1.123908519744873,0.1056739091873169,0.2578268051147461,0.1056739091873169,0.2578268051147461
task5_ep10/actions.npy,95,53,0.5578947368421052,53,0,0,0,18,0,0.7690765261650085,1.1652041673660278,0.7690765261650085,1.1652041673660278,0.10770206898450851,0.3242743909358978,0.10770206898450851,0.3242743909358978
